filename,width,height,class,xmin,ymin,xmax,ymax
018_top_grass00131.jpg,1280,720,rumex,717,474,807,611
018_top_grass00131.jpg,1280,720,rumex,795,315,844,406
00721.jpg,1280,720,rumex,21,26,1224,649
00526.jpg,1280,720,rumex,3,1,1176,720
027_00086.jpg,1280,720,rumex,462,457,570,608
022_top_bush00036.jpg,1280,720,rumex,311,1,954,298
00041.jpg,1280,720,rumex,1,21,490,634
00201.jpg,1280,720,rumex,502,1,1012,444
001_00026.jpg,1280,720,rumex,665,1,862,95
004_00131.jpg,1280,720,rumex,370,578,913,720
00436.jpg,1280,720,rumex,93,1,1128,718
021_top_bush00076.jpg,1280,720,rumex,499,104,892,433
00146.jpg,1280,720,rumex,680,1,1061,326
001_00086.jpg,1280,720,rumexw,335,509,837,720
001_00086.jpg,1280,720,rumexw,624,169,824,323
001_00086.jpg,1280,720,rumexw,325,40,530,278
001_00086.jpg,1280,720,rumexw,433,383,630,484
001_00086.jpg,1280,720,rumexw,1,259,56,391
01476.jpg,1280,720,rumex,1,89,892,698
024_hand_bush00101.jpg,1280,720,rumex,520,259,924,599
00451.jpg,1280,720,rumex,68,1,1131,718
01596.jpg,1280,720,rumex,1,2,930,663
00366.jpg,1280,720,rumex,237,1,1035,602
024_hand_bush00046.jpg,1280,720,rumex,428,303,768,612
004_00311.jpg,1280,720,rumex,491,84,1075,623
003_00021.jpg,1280,720,rumex,505,237,795,374
00456.jpg,1280,720,rumex,93,1,1143,720
001_00271.jpg,1280,720,rumex,335,304,878,624
001_00271.jpg,1280,720,rumex,158,520,224,623
001_00271.jpg,1280,720,rumex,979,184,1188,443
001_00271.jpg,1280,720,rumex,1124,468,1280,672
01556.jpg,1280,720,rumex,1,11,980,663
023_top_bush00111.jpg,1280,720,rumex,540,334,1074,720
01686.jpg,1280,720,rumex,7,12,1008,715
022_top_bush00126.jpg,1280,720,rumex,489,198,859,668
023_top_bush00066.jpg,1280,720,rumex,587,9,1130,600
028_00141.jpg,1280,720,rumex,599,531,739,720
00171.jpg,1280,720,rumex,604,1,1072,386
01626.jpg,1280,720,rumex,1,17,1011,700
01821.jpg,1280,720,rumex,3,4,1048,720
023_top_bush00046.jpg,1280,720,rumex,565,1,1085,436
022_top_bush00021.jpg,1280,720,rumex,690,1,924,137
022_top_bush00021.jpg,1280,720,rumex,312,1,508,120
01776.jpg,1280,720,rumex,9,1,1176,718
00696.jpg,1280,720,rumex,36,8,1180,690
00351.jpg,1280,720,rumex,326,1,1050,614
01566.jpg,1280,720,rumex,1,1,952,670
01576.jpg,1280,720,rumex,1,7,994,677
018_top_grass00061.jpg,1280,720,rumex,156,219,238,304
018_top_grass00061.jpg,1280,720,rumex,64,116,142,170
018_top_grass00061.jpg,1280,720,rumex,756,147,827,253
018_top_grass00061.jpg,1280,720,rumex,817,10,860,94
01751.jpg,1280,720,rumex,22,12,1126,720
002_00091.jpg,1280,720,rumex,1,22,230,294
002_00091.jpg,1280,720,rumex,422,1,744,288
002_00091.jpg,1280,720,rumex,776,392,875,640
002_00091.jpg,1280,720,rumex,558,92,945,395
002_00091.jpg,1280,720,rumex,818,223,1259,634
002_00091.jpg,1280,720,rumex,939,1,1210,263
002_00091.jpg,1280,720,rumex,798,77,1104,229
030_00021.jpg,1280,720,rumex,722,326,945,629
021_top_bush00096.jpg,1280,720,rumex,529,260,910,601
001_00236.jpg,1280,720,rumex,727,17,1193,348
030_00071.jpg,1280,720,rumex,619,152,816,455
00476.jpg,1280,720,rumex,13,19,1158,720
00556.jpg,1280,720,rumex,39,40,1211,720
01396.jpg,1280,720,rumex,293,219,709,618
01791.jpg,1280,720,rumex,3,7,1068,720
024_hand_bush00041.jpg,1280,720,rumex,466,315,799,631
00666.jpg,1280,720,rumex,44,24,1153,678
018_top_grass00086.jpg,1280,720,rumex,201,375,286,464
018_top_grass00086.jpg,1280,720,rumex,100,281,177,327
018_top_grass00086.jpg,1280,720,rumex,870,121,905,207
018_top_grass00086.jpg,1280,720,rumex,810,264,885,363
027_00051.jpg,1280,720,rumex,401,223,502,364
027_00051.jpg,1280,720,rumex,648,477,718,628
008_00031.jpg,1280,720,rumex,547,1,766,140
004_00251.jpg,1280,720,rumex,13,1,139,192
001_00071.jpg,1280,720,rumexw,1,75,115,229
001_00071.jpg,1280,720,rumexw,402,1,551,80
001_00071.jpg,1280,720,rumexw,659,1,856,117
001_00071.jpg,1280,720,rumexw,490,172,667,263
001_00071.jpg,1280,720,rumexw,415,275,873,531
027_00061.jpg,1280,720,rumex,467,244,570,384
027_00061.jpg,1280,720,rumex,719,509,782,651
004_00106.jpg,1280,720,rumex,347,203,867,561
026_00086.jpg,1280,720,rumex,863,324,985,489
026_00086.jpg,1280,720,rumex,728,93,867,245
017_top_grass00086.jpg,1280,720,rumex,449,611,563,715
017_top_grass00086.jpg,1280,720,rumex,505,1,631,63
00691.jpg,1280,720,rumex,1,7,1183,703
025_hand_grass00091.jpg,1280,720,rumex,361,298,839,420
002_00076.jpg,1280,720,rumex,1,2,253,140
002_00076.jpg,1280,720,rumex,551,1,996,243
002_00076.jpg,1280,720,rumex,728,252,882,504
002_00076.jpg,1280,720,rumex,838,60,1255,461
00676.jpg,1280,720,rumex,49,18,1088,657
005_00126.jpg,1280,720,rumex,559,1,655,91
01496.jpg,1280,720,rumex,1,37,1069,705
00611.jpg,1280,720,rumex,3,8,1257,720
024_hand_bush00186.jpg,1280,720,rumex,544,210,806,433
003_00141.jpg,1280,720,rumex,593,88,781,266
01451.jpg,1280,720,rumex,1,108,939,720
01271.jpg,1280,720,rumex,2,1,607,447
024_hand_bush00171.jpg,1280,720,rumex,487,184,791,439
017_top_grass00231.jpg,1280,720,rumex,727,395,818,458
017_top_grass00231.jpg,1280,720,rumex,503,374,645,458
00686.jpg,1280,720,rumex,10,18,1221,709
023_top_bush00146.jpg,1280,720,rumex,526,480,743,720
023_top_bush00081.jpg,1280,720,rumex,592,115,1131,720
021_top_bush00106.jpg,1280,720,rumex,552,325,945,677
017_top_grass00246.jpg,1280,720,rumex,716,235,826,312
017_top_grass00246.jpg,1280,720,rumex,495,221,637,305
00586.jpg,1280,720,rumex,1,13,1237,645
025_hand_grass00056.jpg,1280,720,rumex,585,418,858,486
022_top_bush00026.jpg,1280,720,rumex,319,1,917,203
